1
4250
88
4276
87
4294
86
4312
85
4330
84
4348
83
4366
82
4384
81
4402
80
4420
4
5449
180
5467
179
5485
178
5503
177
5521
176
5539
175
5557
174
5575
173
5593
172
5611
14
6579
254
6597
253
6615
252
6633
251
6651
250
6669
249
6687
248
6705
247
6723
246
6741
20
7709
328
7727
327
7745
326
7763
325
7781
324
7799
323
7817
322
7835
321
7853
320
7871
26
8839
402
8857
401
8875
400
8893
399
8911
398
8929
397
8947
396
8965
395
8983
394
9001
32
9969
476
9987
475
10005
474
10023
473
10041
472
10059
471
10077
470
10095
469
10113
468
10131
38
11099
550
11117
549
11135
548
11153
547
11171
546
11189
545
11207
544
11225
543
11243
542
11261
44
12229
624
12247
623
12265
622
12283
621
12301
620
12319
619
12337
618
12355
617
12373
616
12391
50
13359
698
13377
697
13395
696
13413
695
13431
694
13449
693
13467
692
13485
691
13503
690
13521
56
14489
772
14507
771
14525
770
14543
769
14561
768
14579
767
14597
766
14615
765
14633
764
14651

